url,title,text,conn_type,depth
https://www.aljazeera.com/news/2025/11/13/as-gen-z-rage-across-south-asia-indias-youngest-state-pins-hopes-on-polls,Bihar election: Can Modi buck Gen Z rage in India’s youngest state? | Narendra Modi News | Al Jazeera,"cnx,.cnx-inherit-body-font-family,.cnx-inherit-body-font-family,.cnx-cta-btn-text{font-family:""Roboto"",""Roboto Bold"",""Helvetica Neue"",""Helvetica"",""Arial"",sans-serif !important;}cnx-lit-ui-template::part(cta-wrapper){width:71px;height:23px;display:flex;justify-content:center;clip-path:polygon(0% 0,100% 0,100% 100%,0% 100%)} (function() { ""use strict""; try { try { var trackerData; var trackerDataWoodford; const api2 = window.player_instance_9f2d7ab2b5a34f41a4cd54af1af7fb80; api2.on('adImpression',",Direct,2
https://www.aljazeera.com/gallery/2025/11/13/sri-lankan-villagers-adapt-to-threat-of-snakehead-fish-invasion,Sri Lankan villagers adapt to threat of snakehead fish invasion | Gallery News | Al Jazeera,"[0,17,5] {""namedChunks"":[""gallery-route"",""modal""]} Advertisement Skip links Skip to Content play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Science & Technology Podcast",Direct,2
https://www.aljazeera.com/sports/2025/11/13/sri-lanka-cricket-tells-players-to-stay-in-pakistan-after-bomb-blast,Sri Lanka Cricket tells players to stay in Pakistan after bomb blast | Cricket News | Al Jazeera,"cnx,.cnx-inherit-body-font-family,.cnx-inherit-body-font-family,.cnx-cta-btn-text{font-family:""Roboto"",""Roboto Bold"",""Helvetica Neue"",""Helvetica"",""Arial"",sans-serif !important;}cnx-lit-ui-template::part(cta-wrapper){width:71px;height:23px;display:flex;justify-content:center;clip-path:polygon(0% 0,100% 0,100% 100%,0% 100%)} (function() { ""use strict""; try { try { var trackerData; var trackerDataWoodford; const api2 = window.player_instance_444dd9a65c344554952cd33dc0702012; api2.on('adImpression',",Direct,2
https://www.aljazeera.com/live,LIVE - Al Jazeera English | Video broadcast from Al Jazeera,"[3,4,0,2,8,16] {""namedChunks"":[""common-route""]} Skip links Skip to Content play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Science & Technology Podcasts Travel play Liv",Direct,2
https://www.aljazeera.com/travel,Travel | Today's latest from Al Jazeera,"[3,4,0,2,26] {""namedChunks"":[""topic-route""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Scie",Direct,2
https://www.aljazeera.com/audio/podcasts,Podcasts | Al Jazeera,"[12] {""namedChunks"":[""audio-route""]} Skip links Skip to Content play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Science & Technology Podcasts Travel play Live Click her",Direct,2
https://www.aljazeera.com/tag/science-and-technology/,Science and Technology | Today's latest from Al Jazeera,"[4,0,2,39] {""namedChunks"":[""section-route""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Scie",Direct,2
https://www.aljazeera.com/gallery/,Gallery | Today's latest from Al Jazeera,"[3,4,0,2,26] {""namedChunks"":[""topic-route""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Scie",Direct,2
https://www.aljazeera.com/interactives/,Interactives | Today's latest from Al Jazeera,"[3,4,0,2,26] {""namedChunks"":[""topic-route""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Scie",Direct,2
https://www.aljazeera.com/investigations/,Investigations | Today's latest from Al Jazeera,"[3,4,0,2,26] {""namedChunks"":[""topic-route""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Scie",Direct,2
https://www.aljazeera.com/climate-crisis,Climate Crisis | Today's latest from Al Jazeera,"[3,4,0,2,26] {""namedChunks"":[""topic-route""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Scie",Direct,2
https://www.aljazeera.com/tag/human-rights/,Human Rights | Today's latest from Al Jazeera,"[4,0,2,39] {""namedChunks"":[""section-route""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Scie",Direct,2
https://www.aljazeera.com/economy/,Economy | Today's latest from Al Jazeera,"[3,4,0,2,26] {""namedChunks"":[""topic-route""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Scie",Direct,2
https://www.aljazeera.com/features/,Features | Today's latest from Al Jazeera,"[4,0,2,39] {""namedChunks"":[""section-route""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Scie",Direct,2
https://www.aljazeera.com/videos/,Video | Today's latest from Al Jazeera,"[3,4,0,2,8,43] {""namedChunks"":[""video-route""]} Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Science & Technology Podcasts Travel play Live Click here to search search Sign up Video Navigation me",Direct,2
https://www.facebook.com/aljazeera,Al Jazeera English | Doha  | Facebook,"{""require"":[[""qplTimingsServerJS"",null,null,[""7573859431803167498"",""splash_screen_show""]]]} {""require"":[[""maybeDisableAnimations"",null,null,[]]]} {""require"":[[""replaceNativeTimer"",null,null,[]]]} {""require"":[[""bootstrapWebSession"",null,null,[1763426566]]]} {""require"":[[""qplTagServerJS"",null,null,[[""comet_preloader_display_threads:2"",""comet_preloader_deferred_threads:0"",""comet_aa_coinflip:false"",""should_use_bt_safe_js"",""logged_out""]]]]} {""require"":[[""qplTimingsServerJS"",null,null,[""75738594318031",Direct,2
https://www.aljazeera.com/sports/,Sport | Sport | Today's latest from Al Jazeera,"[3,4,0,2,26,9] {""namedChunks"":[""topic-route"",""OptaWidgetResources""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Inter",Direct,2
https://hotels.aljazeera.net/en,Al Jazeera Hotel Partners,Skip to main content Al Jazeera Hotel Partners Toggle navigation Main navigation Home Distributors Hotels Hospitality Partners Contact us Register Media Kit English العربية Watch AL JAZEERA HOTEL PARTNERS Country Afghanistan Aland Islands Albania Algeria American Samoa Andorra Angola Anguilla Antarctica Antigua and Barbuda Argentina Armenia Aruba Australia Austria Azerbaijan Bahamas Bahrain Bangladesh Barbados Belarus Belgium Belize Benin Bermuda Bhutan Bolivia Bosnia and Herzegovina Botswana Bo,Direct,2
https://www.aljazeera.com/opinion/,Opinion | Today's latest from Al Jazeera,"[3,4,0,2,26] {""namedChunks"":[""topic-route""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Scie",Direct,2
